837 -320.742 815.855 -1136.6
838 -320.731 816.572 -1137.3
839 -320.729 817.025 -1137.75
840 -320.74 817.251 -1137.99
841 -320.783 817.254 -1138.04
842 -320.762 816.984 -1137.75
843 -320.798 816.365 -1137.16
844 -320.863 815.355 -1136.22
845 -320.816 813.978 -1134.79
846 -320.829 812.297 -1133.13
847 -320.796 810.407 -1131.2
848 -320.789 808.453 -1129.24
849 -320.721 806.673 -1127.39
850 -320.742 805.398 -1126.14
851 -320.781 804.984 -1125.77
852 -320.801 805.659 -1126.46
853 -320.838 807.385 -1128.22
854 -320.882 809.854 -1130.74
855 -320.924 812.648 -1133.57
856 -320.96 815.421 -1136.38
857 -320.98 817.973 -1138.95
858 -320.954 820.203 -1141.16
859 -320.952 822.04 -1142.99
860 -320.898 823.426 -1144.32
861 -320.853 824.362 -1145.21
862 -320.897 824.962 -1145.86
863 -320.856 825.462 -1146.32
864 -320.862 826.122 -1146.98
865 -320.905 827.083 -1147.99
866 -320.883 828.29 -1149.17
867 -320.872 829.588 -1150.46
868 -320.874 830.874 -1151.75
869 -320.961 832.155 -1153.12
870 -321.007 833.476 -1154.48
871 -321.022 834.834 -1155.86
872 -321.036 836.143 -1157.18
873 -321.048 837.256 -1158.3
874 -321.067 837.984 -1159.05
875 -321.093 838.118 -1159.21
876 -321.174 837.468 -1158.64
877 -321.261 835.937 -1157.2
878 -321.267 833.61 -1154.88
879 -321.245 830.792 -1152.04
880 -321.175 827.96 -1149.14
881 -321.159 825.652 -1146.81
882 -321.172 824.328 -1145.5
883 -321.226 824.227 -1145.45
884 -321.303 825.201 -1146.5
885 -321.365 826.694 -1148.06
886 -321.428 827.966 -1149.39
887 -321.433 828.447 -1149.88
888 -321.394 827.952 -1149.35
889 -321.33 826.678 -1148.01
890 -321.267 825.071 -1146.34
891 -321.218 823.642 -1144.86
892 -321.213 822.786 -1144
893 -321.25 822.684 -1143.93
894 -321.252 823.293 -1144.55
895 -321.253 824.45 -1145.7
896 -321.267 825.977 -1147.24
897 -321.296 827.733 -1149.03
898 -321.277 829.588 -1150.86
899 -321.322 831.378 -1152.7
900 -321.292 832.924 -1154.22
901 -321.331 834.084 -1155.42
902 -321.292 834.822 -1156.11
903 -321.324 835.214 -1156.54
904 -321.262 835.418 -1156.68
905 -321.328 835.616 -1156.94
906 -321.316 835.953 -1157.27
907 -321.316 836.504 -1157.82
908 -321.334 837.246 -1158.58
909 -321.349 838.063 -1159.41
910 -321.438 838.806 -1160.24
911 -321.521 839.364 -1160.89
912 -321.569 839.708 -1161.28
913 -321.588 839.838 -1161.43
914 -321.589 839.704 -1161.29
915 -321.602 839.176 -1160.78
916 -321.551 838.099 -1159.65
917 -321.576 836.404 -1157.98
918 -321.527 834.17 -1155.7
919 -321.568 831.606 -1153.17
920 -321.529 828.966 -1150.49
921 -321.558 826.491 -1148.05
922 -321.591 824.375 -1145.97
923 -321.565 822.739 -1144.3
924 -321.617 821.614 -1143.23
925 -321.649 820.946 -1142.59
926 -321.651 820.622 -1142.27
927 -321.643 820.492 -1142.14
928 -321.702 820.4 -1142.1
929 -321.742 820.262 -1142
930 -321.755 820.174 -1141.93
931 -321.762 820.432 -1142.19
932 -321.719 821.391 -1143.11
933 -321.703 823.242 -1144.94
934 -321.8 825.88 -1147.68
935 -321.832 828.97 -1150.8
936 -321.84 832.138 -1153.98
937 -321.845 835.115 -1156.96
938 -321.825 837.745 -1159.57
939 -321.784 839.927 -1161.71
940 -321.765 841.563 -1163.33
941 -321.779 842.576 -1164.35
942 -321.801 842.959 -1164.76
943 -321.784 842.821 -1164.61
944 -321.741 842.35 -1164.09
945 -321.717 841.748 -1163.47
946 -321.744 841.163 -1162.91
947 -321.776 840.664 -1162.44
948 -321.785 840.244 -1162.03
949 -321.813 839.842 -1161.65
950 -321.885 839.371 -1161.26
951 -321.872 838.75 -1160.62
952 -321.862 837.932 -1159.79
953 -321.902 836.933 -1158.84
954 -321.895 835.844 -1157.74
955 -321.921 834.807 -1156.73
956 -321.86 833.961 -1155.82
957 -321.821 833.351 -1155.17
958 -321.921 832.884 -1154.8
959 -321.969 832.369 -1154.34
960 -321.955 831.648 -1153.6
961 -321.914 830.74 -1152.65
962 -321.872 829.872 -1151.74
963 -321.868 829.334 -1151.2
964 -321.863 829.271 -1151.13
965 -321.927 829.577 -1151.5
966 -321.928 829.958 -1151.89
967 -321.949 830.078 -1152.03
968 -322.003 829.692 -1151.69
969 -322.029 828.701 -1150.73
970 -321.996 827.097 -1149.09
971 -321.977 824.879 -1146.86
972 -321.928 822.032 -1143.96
973 -321.984 818.597 -1140.58
974 -321.935 814.763 -1136.7
975 -321.952 810.906 -1132.86
976 -321.875 807.566 -1129.44
977 -321.82 805.355 -1127.18
978 -321.793 804.77 -1126.56
979 -321.845 805.968 -1127.81
980 -321.89 808.691 -1130.58
981 -321.909 812.432 -1134.34
982 -321.911 816.688 -1138.6
983 -321.947 821.103 -1143.05
984 -321.951 825.437 -1147.39
985 -321.97 829.459 -1151.43
986 -322.021 832.883 -1154.9
987 -322.054 835.375 -1157.43
988 -322.08 836.643 -1158.72
989 -322.06 836.523 -1158.58
990 -322.048 835.049 -1157.1
991 -322.084 832.472 -1154.56
992 -322.015 829.228 -1151.24
993 -321.946 825.868 -1147.81
994 -321.898 822.937 -1144.83
995 -321.916 820.84 -1142.76
996 -321.897 819.736 -1141.63
997 -321.906 819.499 -1141.4
998 -321.926 819.776 -1141.7
999 -321.893 820.113 -1142.01
